train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
16308,Train,PUK,Pudukad,09:48,09:49,222.0,1,MTWTFSS
16308,Train,IJK,Irinjalakuda,10:00,10:01,232.0,1,MTWTFSS
16308,Train,CKI,Chalakudi,10:07,10:08,239.0,1,MTWTFSS
16308,Train,AFK,Angamali,10:24,10:25,254.0,1,MTWTFSS
16308,Train,AWY,Aluva,10:37,10:39,263.0,1,MTWTFSS
16308,Train,ERN,Ernakulam Town,11:00,11:02,280.0,1,MTWTFSS
16308,Train,ERS,Ernakulam Jn,11:15,11:20,283.0,1,MTWTFSS
16308,Train,TUVR,Turavur,11:45,11:46,305.0,1,MTWTFSS
16308,Train,SRTL,Cherthala,11:57,11:58,316.0,1,MTWTFSS
16308,Train,ALLP,Alleppey,13:30,--,339.0,1,MTWTFSS
16329,Train,NCJ,Nagercoil Jn,--,11:40,0.0,1,-T-----
16329,Train,TVC,Trivandrum Cntl,13:10,13:15,72.0,1,-T-----
16329,Train,VAK,Varkalasivagiri,13:44,13:45,113.0,1,-T-----
16329,Train,QLN,Kollam Jn,14:15,14:18,136.0,1,-T-----
16329,Train,STKT,Sasthankotta,14:33,14:34,156.0,1,-T-----
16329,Train,KPY,Karunagapalli,14:43,14:44,163.0,1,-T-----
16329,Train,KYJ,Kayankulam Jn,15:02,15:04,177.0,1,-T-----
16329,Train,MVLK,Mavelikara,15:13,15:14,185.0,1,-T-----
16329,Train,CNGR,Chengannur,15:25,15:27,197.0,1,-T-----
16329,Train,TRVL,Tiruvalla,15:36,15:37,206.0,1,-T-----
16329,Train,CGY,Changanaseri,15:45,15:46,214.0,1,-T-----
16329,Train,KTYM,Kottayam,16:07,16:10,232.0,1,-T-----
16329,Train,ERN,Ernakulam Town,18:00,18:05,294.0,1,-T-----
16329,Train,AWY,Aluva,18:43,18:45,311.0,1,-T-----
16329,Train,TCR,Thrisur,20:17,20:20,366.0,1,-T-----
16329,Train,SRR,Shoranur Jn,21:10,21:15,398.0,1,-T-----
16329,Train,TIR,Tirur,21:53,21:55,443.0,1,-T-----
16329,Train,CLT,Kozhikkode,22:37,22:40,484.0,1,-T-----
16329,Train,BDJ,Vadakara,23:14,23:15,531.0,1,-T-----
16329,Train,TLY,Thalassery,00:20,00:22,553.0,1,-T-----
16329,Train,CAN,Kannur,00:47,00:50,574.0,1,-T-----
16329,Train,PAY,Payyanur,01:19,01:20,607.0,1,-T-----
16329,Train,NLE,Nileshwar,01:37,01:38,627.0,1,-T-----
16329,Train,KZE,Kanhangad,01:49,01:50,636.0,1,-T-----
16329,Train,KGQ,Kasaragod,02:08,02:10,659.0,1,-T-----
16329,Train,MAJN,Mangaluru Jn,05:00,--,706.0,1,-T-----
16330,Train,MAJN,Mangaluru Jn,--,08:00,0.0,1,--W----
16330,Train,KGQ,Kasaragod,08:37,08:39,48.0,1,--W----
16330,Train,KZE,Kanhangad,08:56,08:57,71.0,1,--W----
16330,Train,NLE,Nileshwar,09:07,09:08,80.0,1,--W----
16330,Train,PAY,Payyanur,09:22,09:23,100.0,1,--W----
16330,Train,CAN,Kannur,09:47,09:50,133.0,1,--W----
16330,Train,TLY,Thalassery,10:09,10:10,154.0,1,--W----
16330,Train,BDJ,Vadakara,10:24,10:25,176.0,1,--W----
16330,Train,CLT,Kozhikkode,11:07,11:10,222.0,1,--W----
16330,Train,TIR,Tirur,11:41,11:43,263.0,1,--W----
16330,Train,SRR,Shoranur Jn,12:25,12:30,308.0,1,--W----
16330,Train,TCR,Thrisur,13:10,13:13,341.0,1,--W----
16330,Train,AWY,Aluva,14:03,14:05,396.0,1,--W----
16330,Train,ERN,Ernakulam Town,14:27,14:32,413.0,1,--W----
16330,Train,KTYM,Kottayam,15:42,15:45,475.0,1,--W----
16330,Train,CGY,Changanaseri,16:01,16:02,493.0,1,--W----
16330,Train,TRVL,Tiruvalla,16:11,16:12,501.0,1,--W----
16330,Train,CNGR,Chengannur,16:22,16:24,510.0,1,--W----
16330,Train,MVLK,Mavelikara,16:35,16:36,522.0,1,--W----
16330,Train,KYJ,Kayankulam Jn,16:46,16:48,530.0,1,--W----
16330,Train,KPY,Karunagapalli,17:03,17:04,543.0,1,--W----
16330,Train,STKT,Sasthankotta,17:13,17:14,551.0,1,--W----
16330,Train,QLN,Kollam Jn,17:55,17:58,571.0,1,--W----
16330,Train,VAK,Varkalasivagiri,18:28,18:29,594.0,1,--W----
16330,Train,TVC,Trivandrum Cntl,19:25,19:30,635.0,1,--W----
16330,Train,NCJ,Nagercoil Jn,22:05,--,706.0,1,--W----
16335,Train,GIMB,Gandhidham Bg,--,10:40,0.0,1,----F--
16335,Train,BCOB,Bhachau Bg,11:10,11:12,38.0,1,----F--
16335,Train,SIOB,Samakhiali B G,11:28,11:30,53.0,1,----F--
16335,Train,DHG,Dhrangdhra,12:55,12:57,170.0,1,----F--
16335,Train,VG,Viramgam Jn,14:05,14:07,235.0,1,----F--
16335,Train,ADI,Ahmedabad Jn,15:15,15:25,300.0,1,----F--
16335,Train,ND,Nadiad Jn,16:23,16:25,346.0,1,----F--
16335,Train,ANND,Anand Jn,16:41,16:43,364.0,1,----F--
16335,Train,BRC,Vadodara Jn,17:17,17:22,400.0,1,----F--
16335,Train,AKV,Ankleshwar Jn,18:24,18:26,479.0,1,----F--
16335,Train,ST,Surat,19:24,19:34,529.0,1,----F--
16335,Train,BL,Valsad,20:23,20:25,597.0,1,----F--
16335,Train,VAPI,Vapi,20:53,20:55,622.0,1,----F--
16335,Train,BOR,Boisar,21:38,21:40,693.0,1,----F--
16335,Train,BSR,Vasai Road,22:25,22:30,744.0,1,----F--
16335,Train,BIRD,Bhiwandi Road,23:08,23:10,771.0,1,----F--
16335,Train,PNVL,Panvel,23:52,23:55,811.0,1,----F--
16335,Train,MNI,Mangaon,01:24,01:26,931.0,1,----F--
16335,Train,CHI,Chiplun,03:28,03:30,1067.0,1,----F--
16335,Train,RN,Ratnagiri,05:10,05:15,1173.0,1,----F--
16335,Train,KKW,Kankavali,07:28,07:30,1329.0,1,----F--
16335,Train,SWV,Sawantwadi Road,08:18,08:20,1398.0,1,----F--
16335,Train,MAO,Madgaon,10:40,10:50,1508.0,1,----F--
16335,Train,CNO,Cancona,11:18,11:20,1554.0,1,----F--
16335,Train,KAWR,Karwar,11:50,11:52,1590.0,1,----F--
16335,Train,KT,Kumta,12:50,12:52,1667.0,1,----F--
16335,Train,MRDW,Murdeshwar,13:38,13:40,1723.0,1,----F--
16335,Train,BYNR,Mookambika Road,14:12,14:14,1766.0,1,----F--
16335,Train,KUDA,Kundapura,14:40,14:42,1812.0,1,----F--
16335,Train,UD,Udupi,15:30,15:32,1857.0,1,----F--
16335,Train,SL,Surathkal,16:12,16:14,1916.0,1,----F--
16335,Train,MAJN,Mangaluru Jn,17:55,18:00,1939.0,1,----F--
16335,Train,KGQ,Kasaragod,18:39,18:40,1986.0,1,----F--
16335,Train,KZE,Kanhangad,18:59,19:00,2009.0,1,----F--
16335,Train,PAY,Payyanur,19:24,19:25,2038.0,1,----F--
16335,Train,KPQ,Kannapuram,19:39,19:40,2057.0,1,----F--
16335,Train,CAN,Kannur,20:02,20:05,2071.0,1,----F--
16335,Train,TLY,Thalassery,20:24,20:25,2092.0,1,----F--
16335,Train,BDJ,Vadakara,20:54,20:55,2114.0,1,----F--
16335,Train,QLD,Quilandi,21:14,21:15,2136.0,1,----F--
16335,Train,CLT,Kozhikkode,21:37,21:40,2160.0,1,----F--
16335,Train,FK,Ferok,21:54,21:55,2170.0,1,----F--
16335,Train,PGI,Parpanangadi,22:11,22:12,2185.0,1,----F--
16335,Train,TIR,Tirur,22:34,22:35,2201.0,1,----F--
16335,Train,KTU,Kuttippuram,22:49,22:50,2216.0,1,----F--
16335,Train,PTB,Pattambi,23:14,23:15,2235.0,1,----F--
16335,Train,SRR,Shoranur Jn,23:50,23:55,2246.0,1,----F--
16335,Train,TCR,Thrisur,00:45,00:48,2279.0,1,----F--
16335,Train,AWY,Aluva,01:38,01:40,2334.0,1,----F--
16335,Train,ERN,Ernakulam Town,02:05,02:10,2351.0,1,----F--
16335,Train,KTYM,Kottayam,03:15,03:18,2413.0,1,----F--
16335,Train,TRVL,Tiruvalla,03:47,03:48,2439.0,1,----F--
16335,Train,CNGR,Chengannur,03:58,04:00,2448.0,1,----F--
16335,Train,KYJ,Kayankulam Jn,04:33,04:35,2468.0,1,----F--
16335,Train,QLN,Kollam Jn,05:17,05:20,2509.0,1,----F--
16335,Train,TVP,Trivandrum Pett,06:25,06:26,2571.0,1,----F--
16335,Train,TVC,Trivandrum Cntl,06:55,07:00,2573.0,1,----F--
16335,Train,NCJ,Nagercoil Jn,09:40,--,2644.0,1,----F--
16336,Train,NCJ,Nagercoil Jn,--,14:45,0.0,1,-T-----
16336,Train,TVC,Trivandrum Cntl,16:07,16:12,72.0,1,-T-----
16336,Train,QLN,Kollam Jn,17:12,17:15,136.0,1,-T-----
16336,Train,KYJ,Kayankulam Jn,17:43,17:45,177.0,1,-T-----
16336,Train,CNGR,Chengannur,18:03,18:05,197.0,1,-T-----
16336,Train,TRVL,Tiruvalla,18:14,18:15,206.0,1,-T-----
16336,Train,KTYM,Kottayam,18:42,18:45,232.0,1,-T-----
16336,Train,ERN,Ernakulam Town,20:15,20:20,294.0,1,-T-----
16336,Train,AWY,Aluva,20:45,20:47,311.0,1,-T-----
16336,Train,TCR,Thrisur,21:45,21:48,366.0,1,-T-----
16336,Train,SRR,Shoranur Jn,22:35,22:40,398.0,1,-T-----
16336,Train,PTB,Pattambi,22:54,22:55,410.0,1,-T-----
16336,Train,KTU,Kuttippuram,23:09,23:10,428.0,1,-T-----
16336,Train,TIR,Tirur,23:24,23:25,443.0,1,-T-----
16336,Train,PGI,Parpanangadi,23:39,23:40,459.0,1,-T-----
16336,Train,FK,Ferok,23:54,23:55,475.0,1,-T-----
16336,Train,CLT,Kozhikkode,00:07,00:10,484.0,1,-T-----
16336,Train,QLD,Quilandi,00:29,00:30,509.0,1,-T-----
16336,Train,BDJ,Vadakara,00:49,00:50,531.0,1,-T-----
16336,Train,TLY,Thalassery,01:09,01:10,553.0,1,-T-----
16336,Train,CAN,Kannur,01:37,01:40,574.0,1,-T-----
16336,Train,PAY,Payyanur,02:04,02:05,607.0,1,-T-----
16336,Train,KZE,Kanhangad,02:29,02:30,636.0,1,-T-----
16336,Train,KGQ,Kasaragod,02:49,02:50,659.0,1,-T-----
16336,Train,MAJN,Mangaluru Jn,04:05,04:10,706.0,1,-T-----
16336,Train,SL,Surathkal,05:00,05:02,729.0,1,-T-----
16336,Train,UD,Udupi,05:50,05:52,788.0,1,-T-----
16336,Train,KUDA,Kundapura,06:18,06:20,832.0,1,-T-----
16336,Train,BYNR,Mookambika Road,07:03,07:05,879.0,1,-T-----
16336,Train,MRDW,Murdeshwar,07:34,07:36,922.0,1,-T-----
16336,Train,KT,Kumta,08:30,08:32,978.0,1,-T-----
16336,Train,KAWR,Karwar,09:18,09:20,1055.0,1,-T-----
16336,Train,CNO,Cancona,09:50,09:52,1091.0,1,-T-----
16336,Train,MAO,Madgaon,10:40,10:50,1137.0,1,-T-----
16336,Train,SWV,Sawantwadi Road,12:16,12:18,1247.0,1,-T-----
16336,Train,KKW,Kankavali,13:10,13:12,1315.0,1,-T-----
16336,Train,RN,Ratnagiri,16:05,16:10,1471.0,1,-T-----
16336,Train,CHI,Chiplun,17:40,17:42,1577.0,1,-T-----
16336,Train,MNI,Mangaon,19:20,19:22,1714.0,1,-T-----
16336,Train,PNVL,Panvel,21:02,21:05,1834.0,1,-T-----
16336,Train,BIRD,Bhiwandi Road,22:23,22:25,1874.0,1,-T-----
16336,Train,BSR,Vasai Road,23:00,23:05,1901.0,1,-T-----
16336,Train,BOR,Boisar,00:02,00:04,1952.0,1,-T-----
16336,Train,VAPI,Vapi,00:48,00:50,2023.0,1,-T-----
16336,Train,BL,Valsad,01:13,01:15,2047.0,1,-T-----
16336,Train,ST,Surat,02:45,02:50,2116.0,1,-T-----
16336,Train,AKV,Ankleshwar Jn,03:24,03:26,2165.0,1,-T-----
16336,Train,BRC,Vadodara Jn,04:41,04:46,2245.0,1,-T-----
16336,Train,ANND,Anand Jn,05:21,05:23,2281.0,1,-T-----
16336,Train,ND,Nadiad Jn,05:38,05:40,2299.0,1,-T-----
16336,Train,MAN,Maninagar,06:25,06:27,2341.0,1,-T-----
16336,Train,ADI,Ahmedabad Jn,06:40,06:50,2344.0,1,-T-----
16336,Train,VG,Viramgam Jn,07:55,07:57,2410.0,1,-T-----
16336,Train,DHG,Dhrangdhra,08:53,08:55,2475.0,1,-T-----
16336,Train,SIOB,Samakhiali B G,10:45,10:47,2591.0,1,-T-----
16336,Train,BCOB,Bhachau Bg,11:03,11:05,2607.0,1,-T-----
16336,Train,GIMB,Gandhidham Bg,12:05,--,2644.0,1,-T-----
16341,Train,GUV,Guruvayur,--,03:25,0.0,1,MTWTFSS
16341,Train,PNQ,Punkunnam,03:40,03:41,21.0,1,MTWTFSS
16341,Train,TCR,Thrisur,03:50,03:52,23.0,1,MTWTFSS
16341,Train,IJK,Irinjalakuda,04:14,04:15,47.0,1,MTWTFSS
16341,Train,CKI,Chalakudi,04:22,04:23,53.0,1,MTWTFSS
16341,Train,AFK,Angamali,04:39,04:40,69.0,1,MTWTFSS
16341,Train,AWY,Aluva,04:51,04:53,78.0,1,MTWTFSS
16341,Train,ERS,Ernakulam Jn,05:15,05:20,97.0,1,MTWTFSS
16341,Train,TUVR,Turavur,05:45,05:46,120.0,1,MTWTFSS
16341,Train,SRTL,Cherthala,05:57,05:58,130.0,1,MTWTFSS
16341,Train,MAKM,Mararikulam,06:12,06:13,141.0,1,MTWTFSS
16341,Train,ALLP,Alleppey,06:27,06:30,154.0,1,MTWTFSS
16341,Train,AMPA,Ambalappuzha,06:40,06:41,166.0,1,MTWTFSS
16341,Train,HAD,Harippad,06:59,07:00,184.0,1,MTWTFSS
16341,Train,KYJ,Kayankulam Jn,07:15,07:17,197.0,1,MTWTFSS
16341,Train,KPY,Karunagapalli,07:31,07:32,211.0,1,MTWTFSS
16341,Train,MQO,Munroturuttu,07:46,07:47,223.0,1,MTWTFSS
16341,Train,QLN,Kollam Jn,08:05,08:08,238.0,1,MTWTFSS
16341,Train,MYY,Mayyanad,08:17,08:18,247.0,1,MTWTFSS
16341,Train,PVU,Paravur,08:23,08:24,250.0,1,MTWTFSS
16341,Train,VAK,Varkalasivagiri,08:34,08:35,262.0,1,MTWTFSS
16341,Train,TVP,Trivandrum Pett,09:09,09:10,300.0,1,MTWTFSS
16341,Train,TVC,Trivandrum Cntl,09:40,--,303.0,1,MTWTFSS
16342,Train,TVC,Trivandrum Cntl,--,17:30,0.0,1,MTWTFSS
16342,Train,VAK,Varkalasivagiri,18:02,18:03,41.0,1,MTWTFSS
16342,Train,PVU,Paravur,18:13,18:14,53.0,1,MTWTFSS
16342,Train,MYY,Mayyanad,18:17,18:18,56.0,1,MTWTFSS
16342,Train,QLN,Kollam Jn,18:26,18:28,65.0,1,MTWTFSS
16342,Train,MQO,Munroturuttu,18:40,18:41,80.0,1,MTWTFSS
16342,Train,KPY,Karunagapalli,18:54,18:55,92.0,1,MTWTFSS
16342,Train,KYJ,Kayankulam Jn,19:08,19:10,106.0,1,MTWTFSS
16342,Train,HAD,Harippad,19:29,19:30,119.0,1,MTWTFSS
16342,Train,AMPA,Ambalappuzha,19:54,19:55,137.0,1,MTWTFSS
16342,Train,ALLP,Alleppey,20:13,20:15,149.0,1,MTWTFSS
16342,Train,MAKM,Mararikulam,20:29,20:30,162.0,1,MTWTFSS
16342,Train,SRTL,Cherthala,20:42,20:43,173.0,1,MTWTFSS
16342,Train,TUVR,Turavur,20:54,20:55,183.0,1,MTWTFSS
16342,Train,ERS,Ernakulam Jn,21:30,21:35,206.0,1,MTWTFSS
16342,Train,AWY,Aluva,21:55,21:57,225.0,1,MTWTFSS
16342,Train,AFK,Angamali,22:07,22:08,234.0,1,MTWTFSS
16342,Train,CKI,Chalakudi,22:23,22:24,250.0,1,MTWTFSS
16342,Train,IJK,Irinjalakuda,22:33,22:34,256.0,1,MTWTFSS
16342,Train,TCR,Thrisur,23:12,23:14,280.0,1,MTWTFSS
16342,Train,PNQ,Punkunnam,23:24,23:25,282.0,1,MTWTFSS
16342,Train,GUV,Guruvayur,00:20,--,303.0,1,MTWTFSS
16343,Train,TVC,Trivandrum Cntl,--,20:30,0.0,1,MTWTFSS
16343,Train,KZK,Kazhakuttam,20:45,20:46,14.0,1,MTWTFSS
16343,Train,VAK,Varkalasivagiri,21:09,21:10,41.0,1,MTWTFSS
16343,Train,QLN,Kollam Jn,21:32,21:35,65.0,1,MTWTFSS
16343,Train,KPY,Karunagapalli,22:01,22:02,92.0,1,MTWTFSS
16343,Train,KYJ,Kayankulam Jn,22:16,22:18,106.0,1,MTWTFSS
16343,Train,MVLK,Mavelikara,22:27,22:28,114.0,1,MTWTFSS
16343,Train,CNGR,Chengannur,22:39,22:41,126.0,1,MTWTFSS
16343,Train,TRVL,Tiruvalla,22:50,22:51,135.0,1,MTWTFSS
16343,Train,CGY,Changanaseri,22:59,23:00,143.0,1,MTWTFSS
16343,Train,KTYM,Kottayam,23:19,23:22,161.0,1,MTWTFSS
16343,Train,ERN,Ernakulam Town,00:30,00:35,223.0,1,MTWTFSS
16343,Train,IPL,Idaplli,00:46,00:47,229.0,1,MTWTFSS
16343,Train,AWY,Aluva,01:02,01:04,240.0,1,MTWTFSS
16343,Train,TCR,Thrisur,02:17,02:20,295.0,1,MTWTFSS
16343,Train,OTP,Ottappalam,02:59,03:00,340.0,1,MTWTFSS
16343,Train,PGT,Palakkad Jn,04:00,04:20,372.0,1,MTWTFSS
16343,Train,PGTN,Palghat Town,04:32,04:35,376.0,1,MTWTFSS
16343,Train,KLGD,KOLLENGODE,05:00,05:02,394.0,1,MTWTFSS
16343,Train,POY,Pollachi Jn,05:47,05:50,429.0,1,MTWTFSS
16343,Train,UDT,Udumalaippettai,06:13,06:15,459.0,1,MTWTFSS
16343,Train,PLNI,Palani,06:52,06:55,492.0,1,MTWTFSS
16343,Train,ODC,ODDANCHATRAM,07:18,07:20,518.0,1,MTWTFSS
16343,Train,DG,Dindigul Jn,08:05,08:10,551.0,1,MTWTFSS
16343,Train,MDU,Madurai Jn,09:20,09:25,617.0,1,MTWTFSS
16343,Train,MNM,Manamadurai Jn,10:03,10:05,664.0,1,MTWTFSS
16343,Train,PMK,Paramakkudi,10:23,10:25,688.0,1,MTWTFSS
16343,Train,RMD,Ramanathapuram,10:48,10:50,724.0,1,MTWTFSS
16343,Train,RMM,Rameswaram,12:15,--,777.0,1,MTWTFSS
16344,Train,RMM,Rameswaram,--,13:30,0.0,1,MTWTFSS
16344,Train,RMD,Ramanathapuram,14:18,14:20,54.0,1,MTWTFSS
16344,Train,PMK,Paramakkudi,14:43,14:45,90.0,1,MTWTFSS
16344,Train,MNM,Manamadurai Jn,15:13,15:15,114.0,1,MTWTFSS
16344,Train,MDU,Madurai Jn,16:05,16:10,161.0,1,MTWTFSS
16344,Train,DG,Dindigul Jn,17:07,17:10,227.0,1,MTWTFSS
16344,Train,ODC,ODDANCHATRAM,17:28,17:30,260.0,1,MTWTFSS
16344,Train,PLNI,Palani,18:07,18:10,286.0,1,MTWTFSS
16344,Train,UDT,Udumalaippettai,18:38,18:40,319.0,1,MTWTFSS
16344,Train,POY,Pollachi Jn,19:02,19:05,349.0,1,MTWTFSS
16344,Train,KLGD,KOLLENGODE,19:29,19:30,384.0,1,MTWTFSS
16344,Train,PGTN,Palghat Town,19:50,19:55,402.0,1,MTWTFSS
16344,Train,PGT,Palakkad Jn,20:30,20:55,406.0,1,MTWTFSS
16344,Train,OTP,Ottappalam,21:33,21:35,438.0,1,MTWTFSS
16344,Train,TCR,Thrisur,22:35,22:38,483.0,1,MTWTFSS
16344,Train,AWY,Aluva,23:28,23:30,538.0,1,MTWTFSS
16344,Train,IPL,Idaplli,23:47,23:48,549.0,1,MTWTFSS
16344,Train,ERN,Ernakulam Town,00:02,00:07,555.0,1,MTWTFSS
16344,Train,KTYM,Kottayam,01:02,01:05,617.0,1,MTWTFSS
16344,Train,CGY,Changanaseri,01:23,01:24,635.0,1,MTWTFSS
16344,Train,TRVL,Tiruvalla,01:32,01:33,643.0,1,MTWTFSS
16344,Train,CNGR,Chengannur,01:40,01:42,652.0,1,MTWTFSS
16344,Train,MVLK,Mavelikara,01:53,01:54,664.0,1,MTWTFSS
16344,Train,KYJ,Kayankulam Jn,02:03,02:05,672.0,1,MTWTFSS
16344,Train,KPY,Karunagapalli,02:19,02:20,686.0,1,MTWTFSS
16344,Train,QLN,Kollam Jn,02:47,02:50,713.0,1,MTWTFSS
16344,Train,VAK,Varkalasivagiri,03:11,03:12,736.0,1,MTWTFSS
16344,Train,KZK,Kazhakuttam,03:36,03:37,764.0,1,MTWTFSS
16344,Train,TVC,Trivandrum Cntl,05:00,--,777.0,1,MTWTFSS
16345,Train,LTT,Lokmanyatilak T,--,11:40,0.0,1,MTWTFSS
16345,Train,TNA,Thane,11:57,12:00,18.0,1,MTWTFSS
16345,Train,PNVL,Panvel,12:37,12:40,53.0,1,MTWTFSS
16345,Train,ROHA,Roha,14:00,14:05,130.0,1,MTWTFSS
16345,Train,KHED,Khed,15:38,15:40,268.0,1,MTWTFSS
16345,Train,CHI,Chiplun,16:20,16:22,309.0,1,MTWTFSS
16345,Train,SGR,Sangmeshwar,17:10,17:12,369.0,1,MTWTFSS
16345,Train,RN,Ratnagiri,18:30,18:35,415.0,1,MTWTFSS
16345,Train,RAJP,Rajapur Road,19:40,19:42,504.0,1,MTWTFSS
16345,Train,KUDL,Kudal,20:56,20:58,610.0,1,MTWTFSS
16345,Train,THVM,Thivim,21:40,21:42,685.0,1,MTWTFSS
16345,Train,KRMI,Karmali,22:05,22:07,710.0,1,MTWTFSS
16345,Train,MAO,Madgaon,23:45,23:55,750.0,1,MTWTFSS
16345,Train,CNO,Cancona,00:25,00:27,795.0,1,MTWTFSS
16345,Train,KAWR,Karwar,01:00,01:02,832.0,1,MTWTFSS
16345,Train,KT,Kumta,01:50,01:52,909.0,1,MTWTFSS
16345,Train,MRDW,Murdeshwar,02:20,02:22,965.0,1,MTWTFSS
16345,Train,BTJL,Bhatkal,02:42,02:44,985.0,1,MTWTFSS
16345,Train,BYNR,Mookambika Road,03:00,03:02,1007.0,1,MTWTFSS
16345,Train,KUDA,Kundapura,03:30,03:32,1054.0,1,MTWTFSS
16345,Train,UD,Udupi,04:00,04:02,1099.0,1,MTWTFSS
16345,Train,SL,Surathkal,05:02,05:04,1158.0,1,MTWTFSS
16345,Train,MAJN,Mangaluru Jn,05:45,05:50,1180.0,1,MTWTFSS
16345,Train,KGQ,Kasaragod,06:34,06:35,1227.0,1,MTWTFSS
16345,Train,KZE,Kanhangad,06:54,06:55,1250.0,1,MTWTFSS
16345,Train,NLE,Nileshwar,07:04,07:05,1260.0,1,MTWTFSS
16345,Train,CHV,Charvattur,07:12,07:13,1265.0,1,MTWTFSS
16345,Train,PAY,Payyanur,07:24,07:25,1280.0,1,MTWTFSS
16345,Train,KPQ,Kannapuram,07:41,07:42,1299.0,1,MTWTFSS
16345,Train,CAN,Kannur,08:07,08:10,1313.0,1,MTWTFSS
16345,Train,TLY,Thalassery,08:28,08:30,1334.0,1,MTWTFSS
16345,Train,BDJ,Vadakara,08:59,09:00,1356.0,1,MTWTFSS
16345,Train,CLT,Kozhikkode,09:42,09:45,1402.0,1,MTWTFSS
16345,Train,PGI,Parpanangadi,10:09,10:10,1427.0,1,MTWTFSS
16345,Train,TIR,Tirur,10:28,10:30,1443.0,1,MTWTFSS
16345,Train,KTU,Kuttippuram,10:49,10:50,1458.0,1,MTWTFSS
16345,Train,SRR,Shoranur Jn,12:00,12:05,1488.0,1,MTWTFSS
16345,Train,TCR,Thrisur,12:50,12:53,1521.0,1,MTWTFSS
16345,Train,DINR,Divine Nagar,13:22,13:23,1554.0,1,MTWTFSS
16345,Train,AWY,Aluva,13:43,13:45,1576.0,1,MTWTFSS
16345,Train,ERS,Ernakulam Jn,14:10,14:15,1595.0,1,MTWTFSS
16345,Train,SRTL,Cherthala,14:47,14:48,1628.0,1,MTWTFSS
16345,Train,ALLP,Alleppey,15:32,15:35,1652.0,1,MTWTFSS
16345,Train,AMPA,Ambalappuzha,15:45,15:46,1664.0,1,MTWTFSS
16345,Train,HAD,Harippad,16:04,16:05,1682.0,1,MTWTFSS
16345,Train,KYJ,Kayankulam Jn,16:38,16:40,1695.0,1,MTWTFSS
16345,Train,KPY,Karunagapalli,16:55,16:56,1709.0,1,MTWTFSS
16345,Train,QLN,Kollam Jn,17:35,17:38,1736.0,1,MTWTFSS
16345,Train,VAK,Varkalasivagiri,18:02,18:03,1759.0,1,MTWTFSS
16345,Train,TVC,Trivandrum Cntl,19:35,--,1800.0,1,MTWTFSS
16346,Train,TVC,Trivandrum Cntl,--,09:15,0.0,1,MTWTFSS
16346,Train,VAK,Varkalasivagiri,09:51,09:52,41.0,1,MTWTFSS
16346,Train,QLN,Kollam Jn,10:22,10:25,65.0,1,MTWTFSS
16346,Train,KPY,Karunagapalli,10:49,10:50,92.0,1,MTWTFSS
16346,Train,KYJ,Kayankulam Jn,11:06,11:08,106.0,1,MTWTFSS
16346,Train,HAD,Harippad,11:22,11:23,119.0,1,MTWTFSS
16346,Train,AMPA,Ambalappuzha,11:41,11:42,137.0,1,MTWTFSS
16346,Train,ALLP,Alleppey,11:52,11:55,149.0,1,MTWTFSS
16346,Train,SRTL,Cherthala,12:15,12:16,173.0,1,MTWTFSS
16346,Train,ERS,Ernakulam Jn,13:10,13:15,206.0,1,MTWTFSS
16346,Train,AWY,Aluva,13:38,13:40,225.0,1,MTWTFSS
16346,Train,DINR,Divine Nagar,14:00,14:01,247.0,1,MTWTFSS
16346,Train,TCR,Thrisur,14:30,14:33,280.0,1,MTWTFSS
16346,Train,SRR,Shoranur Jn,15:40,15:45,313.0,1,MTWTFSS
16346,Train,KTU,Kuttippuram,16:04,16:05,343.0,1,MTWTFSS
16346,Train,TIR,Tirur,16:18,16:20,358.0,1,MTWTFSS
16346,Train,PGI,Parpanangadi,16:34,16:35,374.0,1,MTWTFSS
16346,Train,CLT,Kozhikkode,17:07,17:10,399.0,1,MTWTFSS
16346,Train,BDJ,Vadakara,17:48,17:50,445.0,1,MTWTFSS
16346,Train,TLY,Thalassery,18:08,18:10,467.0,1,MTWTFSS
16346,Train,CAN,Kannur,18:37,18:40,488.0,1,MTWTFSS
16346,Train,KPQ,Kannapuram,18:55,18:56,502.0,1,MTWTFSS
16346,Train,PAY,Payyanur,19:10,19:11,521.0,1,MTWTFSS
16346,Train,CHV,Charvattur,19:24,19:25,536.0,1,MTWTFSS
16346,Train,NLE,Nileshwar,19:33,19:34,541.0,1,MTWTFSS
16346,Train,KZE,Kanhangad,19:46,19:47,551.0,1,MTWTFSS
16346,Train,KGQ,Kasaragod,20:03,20:05,574.0,1,MTWTFSS
16346,Train,MAJN,Mangaluru Jn,21:30,21:35,621.0,1,MTWTFSS
16346,Train,SL,Surathkal,22:35,22:37,643.0,1,MTWTFSS
16346,Train,UD,Udupi,23:20,23:22,702.0,1,MTWTFSS
16346,Train,KUDA,Kundapura,23:48,23:50,747.0,1,MTWTFSS
16346,Train,BYNR,Mookambika Road,00:28,00:30,794.0,1,MTWTFSS
16346,Train,BTJL,Bhatkal,00:44,00:46,816.0,1,MTWTFSS
16346,Train,MRDW,Murdeshwar,00:58,01:00,836.0,1,MTWTFSS
16346,Train,KT,Kumta,01:34,01:36,892.0,1,MTWTFSS
