gate_id,train_number,train_name,estimated_crossing_time,prev_station_code,next_station_code,runs_on_days
node/5860732072,20924,Train,21:03,KYJ,QLN,M------
node/5860732072,22113,Train,19:50,KYJ,QLN,-T---S-
node/5860732072,22634,Train,21:03,KYJ,QLN,----F--
node/5860732072,12076,Train,07:20,QLN,KYJ,MTWTFSS
node/5860732072,12082,Train,16:15,QLN,KYJ,M-WTF-S
node/5860732072,12202,Train,09:14,QLN,KYJ,---T--S
node/5860732072,12512,Train,08:09,QLN,KYJ,-TW---S
node/5860732072,12624,Train,16:30,QLN,KYJ,MTWTFSS
node/5860732072,12625,Train,13:44,QLN,KYJ,MTWTFSS
node/5860732072,12696,Train,18:46,QLN,KYJ,MTWTFSS
node/5860732072,16336,Train,17:37,QLN,KYJ,-T-----
node/5860732072,20923,Train,09:27,QLN,KYJ,---T---
node/5860732072,22114,Train,02:23,QLN,KYJ,M--T---
node/5860732072,22633,Train,16:01,QLN,KYJ,--W----
node/5860732072,16301,Train,19:37,KYJ,KPY,MTWTFSS
node/5860732072,16303,Train,07:32,KYJ,KPY,MTWTFSS
node/5860732072,16330,Train,16:55,KYJ,KPY,--W----
node/5860732072,16341,Train,07:23,KYJ,KPY,MTWTFSS
node/5860732072,16344,Train,02:11,KYJ,KPY,MTWTFSS
node/5860732072,16345,Train,16:47,KYJ,KPY,MTWTFSS
node/5860732072,16350,Train,03:04,KYJ,KPY,MTWTFSS
node/5860732072,16526,Train,09:32,KYJ,KPY,MTWTFSS
node/5860732072,16603,Train,03:53,KYJ,KPY,MTWTFSS
node/5860732072,16605,Train,18:41,KYJ,KPY,MTWTFSS
node/5860732072,16630,Train,05:29,KYJ,KPY,MTWTFSS
node/5860732072,16649,Train,16:38,KYJ,KPY,MTWTFSS
node/5860732072,16302,Train,07:08,KPY,KYJ,MTWTFSS
node/5860732072,16304,Train,19:41,KPY,KYJ,MTWTFSS
node/5860732072,16329,Train,14:53,KPY,KYJ,-T-----
node/5860732072,16342,Train,19:01,KPY,KYJ,MTWTFSS
node/5860732072,16343,Train,22:09,KPY,KYJ,MTWTFSS
node/5860732072,16346,Train,10:58,KPY,KYJ,MTWTFSS
node/5860732072,16347,Train,22:49,KPY,KYJ,MTWTFSS
node/5860732072,16349,Train,22:30,KPY,KYJ,MTWTFSS
node/5860732072,16525,Train,14:35,KPY,KYJ,MTWTFSS
node/5860732072,16604,Train,21:03,KPY,KYJ,MTWTFSS
node/5860732072,16606,Train,05:25,KPY,KYJ,MTWTFSS
node/5860732072,16629,Train,20:45,KPY,KYJ,MTWTFSS
node/5860732072,16650,Train,08:02,KPY,KYJ,MTWTFSS
node/5860732072,56365,Train,11:10,OCR,KPY,MTWTFSS
node/5860732072,56393,Train,19:30,OCR,KPY,MTWTFSS
node/5860732072,66304,Train,16:08,OCR,KPY,MTWTFSS
node/5860732072,66309,Train,22:17,OCR,KPY,MTWTFSS
node/5860732072,66311,Train,18:32,OCR,KPY,MTWTFSS
node/5860732072,56366,Train,19:53,KPY,OCR,MTWTFSS
node/5860732072,56394,Train,09:53,KPY,OCR,MTWTFSS
node/5860732072,66303,Train,08:41,KPY,OCR,MTWTFSS
node/5860732072,66310,Train,21:48,KPY,OCR,MTWTFSS
node/5860732072,66312,Train,04:23,KPY,OCR,MTWTFSS
node/5860732073,12075,Train,19:22,KYJ,QLN,MTWTFSS
node/5860732073,12081,Train,11:41,KYJ,QLN,MT-TFS-
node/5860732073,12201,Train,19:51,KYJ,QLN,M---F--
node/5860732073,12511,Train,12:58,KYJ,QLN,---TF-S
node/5860732073,12623,Train,09:01,KYJ,QLN,MTWTFSS
node/5860732073,12626,Train,19:28,KYJ,QLN,MTWTFSS
node/5860732073,12695,Train,05:09,KYJ,QLN,MTWTFSS
node/5860732073,16335,Train,04:43,KYJ,QLN,----F--
node/5860732073,16348,Train,01:37,KYJ,QLN,MTWTFSS
node/5860732073,20924,Train,21:03,KYJ,QLN,M------
node/5860732073,22113,Train,19:51,KYJ,QLN,-T---S-
node/5860732073,22634,Train,21:03,KYJ,QLN,----F--
node/5860732073,12076,Train,07:20,QLN,KYJ,MTWTFSS
node/5860732073,12082,Train,16:14,QLN,KYJ,M-WTF-S
node/5860732073,12202,Train,09:14,QLN,KYJ,---T--S
node/5860732073,12512,Train,08:09,QLN,KYJ,-TW---S
node/5860732073,12624,Train,16:29,QLN,KYJ,MTWTFSS
node/5860732073,12625,Train,13:44,QLN,KYJ,MTWTFSS
node/5860732073,12696,Train,18:46,QLN,KYJ,MTWTFSS
node/5860732073,16336,Train,17:37,QLN,KYJ,-T-----
node/5860732073,20923,Train,09:27,QLN,KYJ,---T---
node/5860732073,22114,Train,02:22,QLN,KYJ,M--T---
node/5860732073,22633,Train,16:01,QLN,KYJ,--W----
node/5860732073,16301,Train,19:37,KYJ,KPY,MTWTFSS
node/5860732073,16303,Train,07:32,KYJ,KPY,MTWTFSS
node/5860732073,16330,Train,16:55,KYJ,KPY,--W----
node/5860732073,16341,Train,07:24,KYJ,KPY,MTWTFSS
node/5860732073,16344,Train,02:12,KYJ,KPY,MTWTFSS
node/5860732073,16345,Train,16:47,KYJ,KPY,MTWTFSS
node/5860732073,16350,Train,03:05,KYJ,KPY,MTWTFSS
node/5860732073,16526,Train,09:33,KYJ,KPY,MTWTFSS
node/5860732073,16603,Train,03:53,KYJ,KPY,MTWTFSS
node/5860732073,16605,Train,18:41,KYJ,KPY,MTWTFSS
node/5860732073,16630,Train,05:29,KYJ,KPY,MTWTFSS
node/5860732073,16649,Train,16:39,KYJ,KPY,MTWTFSS
node/5860732073,16302,Train,07:07,KPY,KYJ,MTWTFSS
node/5860732073,16304,Train,19:41,KPY,KYJ,MTWTFSS
node/5860732073,16329,Train,14:52,KPY,KYJ,-T-----
node/5860732073,16342,Train,19:01,KPY,KYJ,MTWTFSS
node/5860732073,16343,Train,22:08,KPY,KYJ,MTWTFSS
node/5860732073,16346,Train,10:57,KPY,KYJ,MTWTFSS
node/5860732073,16347,Train,22:49,KPY,KYJ,MTWTFSS
node/5860732073,16349,Train,22:30,KPY,KYJ,MTWTFSS
node/5860732073,16525,Train,14:34,KPY,KYJ,MTWTFSS
node/5860732073,16604,Train,21:02,KPY,KYJ,MTWTFSS
node/5860732073,16606,Train,05:24,KPY,KYJ,MTWTFSS
node/5860732073,16629,Train,20:45,KPY,KYJ,MTWTFSS
node/5860732073,16650,Train,08:02,KPY,KYJ,MTWTFSS
node/5860732073,56365,Train,11:11,OCR,KPY,MTWTFSS
node/5860732073,56393,Train,19:31,OCR,KPY,MTWTFSS
node/5860732073,66304,Train,16:09,OCR,KPY,MTWTFSS
node/5860732073,66309,Train,22:18,OCR,KPY,MTWTFSS
node/5860732073,66311,Train,18:33,OCR,KPY,MTWTFSS
node/5860732073,56366,Train,19:53,KPY,OCR,MTWTFSS
node/5860732073,56394,Train,09:52,KPY,OCR,MTWTFSS
node/5860732073,66303,Train,08:40,KPY,OCR,MTWTFSS
node/5860732073,66310,Train,21:47,KPY,OCR,MTWTFSS
node/5860732073,66312,Train,04:22,KPY,OCR,MTWTFSS
node/5860732074,12075,Train,19:22,KYJ,QLN,MTWTFSS
node/5860732074,12081,Train,11:41,KYJ,QLN,MT-TFS-
node/5860732074,12201,Train,19:51,KYJ,QLN,M---F--
node/5860732074,12511,Train,12:58,KYJ,QLN,---TF-S
node/5860732074,12623,Train,09:01,KYJ,QLN,MTWTFSS
node/5860732074,12626,Train,19:28,KYJ,QLN,MTWTFSS
node/5860732074,12695,Train,05:09,KYJ,QLN,MTWTFSS
node/5860732074,16335,Train,04:43,KYJ,QLN,----F--
node/5860732074,16348,Train,01:37,KYJ,QLN,MTWTFSS
node/5860732074,20924,Train,21:03,KYJ,QLN,M------
node/5860732074,22113,Train,19:51,KYJ,QLN,-T---S-
node/5860732074,22634,Train,21:03,KYJ,QLN,----F--
node/5860732074,12076,Train,07:20,QLN,KYJ,MTWTFSS
node/5860732074,12082,Train,16:14,QLN,KYJ,M-WTF-S
node/5860732074,12202,Train,09:14,QLN,KYJ,---T--S
node/5860732074,12512,Train,08:09,QLN,KYJ,-TW---S
node/5860732074,12624,Train,16:29,QLN,KYJ,MTWTFSS
node/5860732074,12625,Train,13:44,QLN,KYJ,MTWTFSS
node/5860732074,12696,Train,18:46,QLN,KYJ,MTWTFSS
node/5860732074,16336,Train,17:37,QLN,KYJ,-T-----
node/5860732074,20923,Train,09:27,QLN,KYJ,---T---
node/5860732074,22114,Train,02:22,QLN,KYJ,M--T---
node/5860732074,22633,Train,16:01,QLN,KYJ,--W----
node/5860732074,16301,Train,19:37,KYJ,KPY,MTWTFSS
node/5860732074,16303,Train,07:32,KYJ,KPY,MTWTFSS
node/5860732074,16330,Train,16:55,KYJ,KPY,--W----
node/5860732074,16341,Train,07:24,KYJ,KPY,MTWTFSS
node/5860732074,16344,Train,02:12,KYJ,KPY,MTWTFSS
node/5860732074,16345,Train,16:47,KYJ,KPY,MTWTFSS
node/5860732074,16350,Train,03:05,KYJ,KPY,MTWTFSS
node/5860732074,16526,Train,09:33,KYJ,KPY,MTWTFSS
node/5860732074,16603,Train,03:53,KYJ,KPY,MTWTFSS
node/5860732074,16605,Train,18:41,KYJ,KPY,MTWTFSS
node/5860732074,16630,Train,05:29,KYJ,KPY,MTWTFSS
node/5860732074,16649,Train,16:39,KYJ,KPY,MTWTFSS
node/5860732074,16302,Train,07:07,KPY,KYJ,MTWTFSS
node/5860732074,16304,Train,19:41,KPY,KYJ,MTWTFSS
node/5860732074,16329,Train,14:52,KPY,KYJ,-T-----
node/5860732074,16342,Train,19:01,KPY,KYJ,MTWTFSS
node/5860732074,16343,Train,22:08,KPY,KYJ,MTWTFSS
node/5860732074,16346,Train,10:57,KPY,KYJ,MTWTFSS
node/5860732074,16347,Train,22:49,KPY,KYJ,MTWTFSS
node/5860732074,16349,Train,22:30,KPY,KYJ,MTWTFSS
node/5860732074,16525,Train,14:34,KPY,KYJ,MTWTFSS
node/5860732074,16604,Train,21:02,KPY,KYJ,MTWTFSS
node/5860732074,16606,Train,05:24,KPY,KYJ,MTWTFSS
node/5860732074,16629,Train,20:45,KPY,KYJ,MTWTFSS
node/5860732074,16650,Train,08:02,KPY,KYJ,MTWTFSS
node/5860732074,56365,Train,11:11,OCR,KPY,MTWTFSS
node/5860732074,56393,Train,19:31,OCR,KPY,MTWTFSS
node/5860732074,66304,Train,16:09,OCR,KPY,MTWTFSS
node/5860732074,66309,Train,22:18,OCR,KPY,MTWTFSS
node/5860732074,66311,Train,18:33,OCR,KPY,MTWTFSS
node/5860732074,56366,Train,19:53,KPY,OCR,MTWTFSS
node/5860732074,56394,Train,09:52,KPY,OCR,MTWTFSS
node/5860732074,66303,Train,08:40,KPY,OCR,MTWTFSS
node/5860732074,66310,Train,21:47,KPY,OCR,MTWTFSS
node/5860732074,66312,Train,04:22,KPY,OCR,MTWTFSS
node/5860732075,12075,Train,19:22,KYJ,QLN,MTWTFSS
node/5860732075,12081,Train,11:42,KYJ,QLN,MT-TFS-
node/5860732075,12201,Train,19:51,KYJ,QLN,M---F--
node/5860732075,12511,Train,12:58,KYJ,QLN,---TF-S
node/5860732075,12623,Train,09:02,KYJ,QLN,MTWTFSS
node/5860732075,12626,Train,19:28,KYJ,QLN,MTWTFSS
node/5860732075,12695,Train,05:10,KYJ,QLN,MTWTFSS
node/5860732075,16335,Train,04:44,KYJ,QLN,----F--
node/5860732075,16348,Train,01:38,KYJ,QLN,MTWTFSS
node/5860732075,20924,Train,21:04,KYJ,QLN,M------
node/5860732075,22113,Train,19:51,KYJ,QLN,-T---S-
node/5860732075,22634,Train,21:04,KYJ,QLN,----F--
node/5860732075,12076,Train,07:20,QLN,KYJ,MTWTFSS
node/5860732075,12082,Train,16:14,QLN,KYJ,M-WTF-S
node/5860732075,12202,Train,09:13,QLN,KYJ,---T--S
node/5860732075,12512,Train,08:08,QLN,KYJ,-TW---S
node/5860732075,12624,Train,16:29,QLN,KYJ,MTWTFSS
node/5860732075,12625,Train,13:43,QLN,KYJ,MTWTFSS
node/5860732075,12696,Train,18:45,QLN,KYJ,MTWTFSS
node/5860732075,16336,Train,17:36,QLN,KYJ,-T-----
node/5860732075,20923,Train,09:26,QLN,KYJ,---T---
node/5860732075,22114,Train,02:22,QLN,KYJ,M--T---
node/5860732075,22633,Train,16:01,QLN,KYJ,--W----
node/5860732075,16301,Train,19:38,KYJ,KPY,MTWTFSS
node/5860732075,16303,Train,07:33,KYJ,KPY,MTWTFSS
node/5860732075,16330,Train,16:56,KYJ,KPY,--W----
node/5860732075,16341,Train,07:24,KYJ,KPY,MTWTFSS
node/5860732075,16344,Train,02:12,KYJ,KPY,MTWTFSS
node/5860732075,16345,Train,16:48,KYJ,KPY,MTWTFSS
node/5860732075,16350,Train,03:05,KYJ,KPY,MTWTFSS
node/5860732075,16526,Train,09:33,KYJ,KPY,MTWTFSS
node/5860732075,16603,Train,03:54,KYJ,KPY,MTWTFSS
node/5860732075,16605,Train,18:42,KYJ,KPY,MTWTFSS
node/5860732075,16630,Train,05:30,KYJ,KPY,MTWTFSS
node/5860732075,16649,Train,16:39,KYJ,KPY,MTWTFSS
node/5860732075,16302,Train,07:07,KPY,KYJ,MTWTFSS
node/5860732075,16304,Train,19:40,KPY,KYJ,MTWTFSS
node/5860732075,16329,Train,14:52,KPY,KYJ,-T-----
node/5860732075,16342,Train,19:00,KPY,KYJ,MTWTFSS
node/5860732075,16343,Train,22:08,KPY,KYJ,MTWTFSS
node/5860732075,16346,Train,10:57,KPY,KYJ,MTWTFSS
node/5860732075,16347,Train,22:48,KPY,KYJ,MTWTFSS
node/5860732075,16349,Train,22:29,KPY,KYJ,MTWTFSS
node/5860732075,16525,Train,14:34,KPY,KYJ,MTWTFSS
node/5860732075,16604,Train,21:01,KPY,KYJ,MTWTFSS
node/5860732075,16606,Train,05:24,KPY,KYJ,MTWTFSS
node/5860732075,16629,Train,20:44,KPY,KYJ,MTWTFSS
node/5860732075,16650,Train,08:01,KPY,KYJ,MTWTFSS
node/5860732075,56365,Train,11:12,OCR,KPY,MTWTFSS
node/5860732075,56393,Train,19:31,OCR,KPY,MTWTFSS
node/5860732075,66304,Train,16:09,OCR,KPY,MTWTFSS
node/5860732075,66309,Train,22:18,OCR,KPY,MTWTFSS
node/5860732075,66311,Train,18:33,OCR,KPY,MTWTFSS
node/5860732075,56366,Train,19:52,KPY,OCR,MTWTFSS
node/5860732075,56394,Train,09:51,KPY,OCR,MTWTFSS
node/5860732075,66303,Train,08:40,KPY,OCR,MTWTFSS
node/5860732075,66310,Train,21:47,KPY,OCR,MTWTFSS
node/5860732075,66312,Train,04:22,KPY,OCR,MTWTFSS
node/5860732076,12075,Train,19:22,KYJ,QLN,MTWTFSS
node/5860732076,12081,Train,11:42,KYJ,QLN,MT-TFS-
node/5860732076,12201,Train,19:51,KYJ,QLN,M---F--
node/5860732076,12511,Train,12:58,KYJ,QLN,---TF-S
node/5860732076,12623,Train,09:02,KYJ,QLN,MTWTFSS
node/5860732076,12626,Train,19:28,KYJ,QLN,MTWTFSS
node/5860732076,12695,Train,05:10,KYJ,QLN,MTWTFSS
node/5860732076,16335,Train,04:44,KYJ,QLN,----F--
node/5860732076,16348,Train,01:38,KYJ,QLN,MTWTFSS
node/5860732076,20924,Train,21:04,KYJ,QLN,M------
node/5860732076,22113,Train,19:51,KYJ,QLN,-T---S-
node/5860732076,22634,Train,21:04,KYJ,QLN,----F--
node/5860732076,12076,Train,07:20,QLN,KYJ,MTWTFSS
node/5860732076,12082,Train,16:14,QLN,KYJ,M-WTF-S
node/5860732076,12202,Train,09:13,QLN,KYJ,---T--S
node/5860732076,12512,Train,08:08,QLN,KYJ,-TW---S
node/5860732076,12624,Train,16:29,QLN,KYJ,MTWTFSS
node/5860732076,12625,Train,13:43,QLN,KYJ,MTWTFSS
node/5860732076,12696,Train,18:45,QLN,KYJ,MTWTFSS
node/5860732076,16336,Train,17:36,QLN,KYJ,-T-----
node/5860732076,20923,Train,09:26,QLN,KYJ,---T---
node/5860732076,22114,Train,02:22,QLN,KYJ,M--T---
node/5860732076,22633,Train,16:01,QLN,KYJ,--W----
node/5860732076,16301,Train,19:38,KYJ,KPY,MTWTFSS
node/5860732076,16303,Train,07:33,KYJ,KPY,MTWTFSS
node/5860732076,16330,Train,16:56,KYJ,KPY,--W----
node/5860732076,16341,Train,07:24,KYJ,KPY,MTWTFSS
node/5860732076,16344,Train,02:12,KYJ,KPY,MTWTFSS
node/5860732076,16345,Train,16:48,KYJ,KPY,MTWTFSS
node/5860732076,16350,Train,03:05,KYJ,KPY,MTWTFSS
node/5860732076,16526,Train,09:33,KYJ,KPY,MTWTFSS
node/5860732076,16603,Train,03:54,KYJ,KPY,MTWTFSS
node/5860732076,16605,Train,18:42,KYJ,KPY,MTWTFSS
node/5860732076,16630,Train,05:30,KYJ,KPY,MTWTFSS
node/5860732076,16649,Train,16:39,KYJ,KPY,MTWTFSS
node/5860732076,16302,Train,07:07,KPY,KYJ,MTWTFSS
node/5860732076,16304,Train,19:40,KPY,KYJ,MTWTFSS
node/5860732076,16329,Train,14:52,KPY,KYJ,-T-----
node/5860732076,16342,Train,19:00,KPY,KYJ,MTWTFSS
node/5860732076,16343,Train,22:08,KPY,KYJ,MTWTFSS
node/5860732076,16346,Train,10:57,KPY,KYJ,MTWTFSS
node/5860732076,16347,Train,22:48,KPY,KYJ,MTWTFSS
node/5860732076,16349,Train,22:29,KPY,KYJ,MTWTFSS
node/5860732076,16525,Train,14:34,KPY,KYJ,MTWTFSS
node/5860732076,16604,Train,21:01,KPY,KYJ,MTWTFSS
node/5860732076,16606,Train,05:24,KPY,KYJ,MTWTFSS
node/5860732076,16629,Train,20:44,KPY,KYJ,MTWTFSS
node/5860732076,16650,Train,08:01,KPY,KYJ,MTWTFSS
node/5860732076,56365,Train,11:12,OCR,KPY,MTWTFSS
node/5860732076,56393,Train,19:31,OCR,KPY,MTWTFSS
node/5860732076,66304,Train,16:09,OCR,KPY,MTWTFSS
node/5860732076,66309,Train,22:18,OCR,KPY,MTWTFSS
node/5860732076,66311,Train,18:33,OCR,KPY,MTWTFSS
node/5860732076,56366,Train,19:52,KPY,OCR,MTWTFSS
node/5860732076,56394,Train,09:51,KPY,OCR,MTWTFSS
node/5860732076,66303,Train,08:40,KPY,OCR,MTWTFSS
node/5860732076,66310,Train,21:47,KPY,OCR,MTWTFSS
node/5860732076,66312,Train,04:22,KPY,OCR,MTWTFSS
node/5860732077,12075,Train,19:23,KYJ,QLN,MTWTFSS
node/5860732077,12081,Train,11:43,KYJ,QLN,MT-TFS-
node/5860732077,12201,Train,19:52,KYJ,QLN,M---F--
node/5860732077,12511,Train,12:59,KYJ,QLN,---TF-S
node/5860732077,12623,Train,09:03,KYJ,QLN,MTWTFSS
node/5860732077,12626,Train,19:29,KYJ,QLN,MTWTFSS
node/5860732077,12695,Train,05:11,KYJ,QLN,MTWTFSS
node/5860732077,16335,Train,04:45,KYJ,QLN,----F--
node/5860732077,16348,Train,01:39,KYJ,QLN,MTWTFSS
node/5860732077,20924,Train,21:05,KYJ,QLN,M------
node/5860732077,22113,Train,19:52,KYJ,QLN,-T---S-
node/5860732077,22634,Train,21:05,KYJ,QLN,----F--
node/5860732077,12076,Train,07:19,QLN,KYJ,MTWTFSS
node/5860732077,12082,Train,16:13,QLN,KYJ,M-WTF-S
node/5860732077,12202,Train,09:12,QLN,KYJ,---T--S
node/5860732077,12512,Train,08:07,QLN,KYJ,-TW---S
node/5860732077,12624,Train,16:28,QLN,KYJ,MTWTFSS
node/5860732077,12625,Train,13:42,QLN,KYJ,MTWTFSS
node/5860732077,12696,Train,18:44,QLN,KYJ,MTWTFSS
node/5860732077,16336,Train,17:36,QLN,KYJ,-T-----
node/5860732077,20923,Train,09:25,QLN,KYJ,---T---
node/5860732077,22114,Train,02:21,QLN,KYJ,M--T---
node/5860732077,22633,Train,16:00,QLN,KYJ,--W----
node/5860732077,16301,Train,19:39,KYJ,KPY,MTWTFSS
node/5860732077,16303,Train,07:34,KYJ,KPY,MTWTFSS
node/5860732077,16330,Train,16:57,KYJ,KPY,--W----
node/5860732077,16341,Train,07:25,KYJ,KPY,MTWTFSS
node/5860732077,16344,Train,02:13,KYJ,KPY,MTWTFSS
node/5860732077,16345,Train,16:49,KYJ,KPY,MTWTFSS
node/5860732077,16350,Train,03:06,KYJ,KPY,MTWTFSS
node/5860732077,16526,Train,09:34,KYJ,KPY,MTWTFSS
node/5860732077,16603,Train,03:55,KYJ,KPY,MTWTFSS
node/5860732077,16605,Train,18:43,KYJ,KPY,MTWTFSS
node/5860732077,16630,Train,05:31,KYJ,KPY,MTWTFSS
node/5860732077,16649,Train,16:40,KYJ,KPY,MTWTFSS
node/5860732077,16302,Train,07:06,KPY,KYJ,MTWTFSS
node/5860732077,16304,Train,19:38,KPY,KYJ,MTWTFSS
node/5860732077,16329,Train,14:50,KPY,KYJ,-T-----
node/5860732077,16342,Train,18:59,KPY,KYJ,MTWTFSS
node/5860732077,16343,Train,22:07,KPY,KYJ,MTWTFSS
node/5860732077,16346,Train,10:56,KPY,KYJ,MTWTFSS
node/5860732077,16347,Train,22:47,KPY,KYJ,MTWTFSS
node/5860732077,16349,Train,22:28,KPY,KYJ,MTWTFSS
node/5860732077,16525,Train,14:32,KPY,KYJ,MTWTFSS
node/5860732077,16604,Train,21:00,KPY,KYJ,MTWTFSS
node/5860732077,16606,Train,05:23,KPY,KYJ,MTWTFSS
node/5860732077,16629,Train,20:42,KPY,KYJ,MTWTFSS
node/5860732077,16650,Train,08:00,KPY,KYJ,MTWTFSS
node/5860732077,56365,Train,11:13,OCR,KPY,MTWTFSS
node/5860732077,56393,Train,19:32,OCR,KPY,MTWTFSS
node/5860732077,66304,Train,16:10,OCR,KPY,MTWTFSS
node/5860732077,66309,Train,22:19,OCR,KPY,MTWTFSS
node/5860732077,66311,Train,18:34,OCR,KPY,MTWTFSS
node/5860732077,56366,Train,19:51,KPY,OCR,MTWTFSS
node/5860732077,56394,Train,09:50,KPY,OCR,MTWTFSS
node/5860732077,66303,Train,08:39,KPY,OCR,MTWTFSS
node/5860732077,66310,Train,21:46,KPY,OCR,MTWTFSS
node/5860732077,66312,Train,04:21,KPY,OCR,MTWTFSS
node/5860732078,12075,Train,19:23,KYJ,QLN,MTWTFSS
node/5860732078,12081,Train,11:43,KYJ,QLN,MT-TFS-
node/5860732078,12201,Train,19:52,KYJ,QLN,M---F--
node/5860732078,12511,Train,12:59,KYJ,QLN,---TF-S
node/5860732078,12623,Train,09:03,KYJ,QLN,MTWTFSS
node/5860732078,12626,Train,19:29,KYJ,QLN,MTWTFSS
node/5860732078,12695,Train,05:11,KYJ,QLN,MTWTFSS
node/5860732078,16335,Train,04:45,KYJ,QLN,----F--
node/5860732078,16348,Train,01:39,KYJ,QLN,MTWTFSS
node/5860732078,20924,Train,21:05,KYJ,QLN,M------
node/5860732078,22113,Train,19:52,KYJ,QLN,-T---S-
node/5860732078,22634,Train,21:05,KYJ,QLN,----F--
node/5860732078,12076,Train,07:19,QLN,KYJ,MTWTFSS
node/5860732078,12082,Train,16:13,QLN,KYJ,M-WTF-S
node/5860732078,12202,Train,09:12,QLN,KYJ,---T--S
node/5860732078,12512,Train,08:07,QLN,KYJ,-TW---S
node/5860732078,12624,Train,16:28,QLN,KYJ,MTWTFSS
node/5860732078,12625,Train,13:42,QLN,KYJ,MTWTFSS
node/5860732078,12696,Train,18:44,QLN,KYJ,MTWTFSS
node/5860732078,16336,Train,17:36,QLN,KYJ,-T-----
node/5860732078,20923,Train,09:25,QLN,KYJ,---T---
node/5860732078,22114,Train,02:21,QLN,KYJ,M--T---
node/5860732078,22633,Train,16:00,QLN,KYJ,--W----
node/5860732078,16301,Train,19:39,KYJ,KPY,MTWTFSS
node/5860732078,16303,Train,07:34,KYJ,KPY,MTWTFSS
node/5860732078,16330,Train,16:57,KYJ,KPY,--W----
node/5860732078,16341,Train,07:25,KYJ,KPY,MTWTFSS
node/5860732078,16344,Train,02:13,KYJ,KPY,MTWTFSS
node/5860732078,16345,Train,16:49,KYJ,KPY,MTWTFSS
node/5860732078,16350,Train,03:06,KYJ,KPY,MTWTFSS
node/5860732078,16526,Train,09:34,KYJ,KPY,MTWTFSS
node/5860732078,16603,Train,03:55,KYJ,KPY,MTWTFSS
node/5860732078,16605,Train,18:43,KYJ,KPY,MTWTFSS
node/5860732078,16630,Train,05:31,KYJ,KPY,MTWTFSS
node/5860732078,16649,Train,16:40,KYJ,KPY,MTWTFSS
node/5860732078,16302,Train,07:06,KPY,KYJ,MTWTFSS
node/5860732078,16304,Train,19:38,KPY,KYJ,MTWTFSS
node/5860732078,16329,Train,14:50,KPY,KYJ,-T-----
node/5860732078,16342,Train,18:59,KPY,KYJ,MTWTFSS
node/5860732078,16343,Train,22:07,KPY,KYJ,MTWTFSS
node/5860732078,16346,Train,10:56,KPY,KYJ,MTWTFSS
node/5860732078,16347,Train,22:47,KPY,KYJ,MTWTFSS
node/5860732078,16349,Train,22:28,KPY,KYJ,MTWTFSS
node/5860732078,16525,Train,14:32,KPY,KYJ,MTWTFSS
node/5860732078,16604,Train,21:00,KPY,KYJ,MTWTFSS
node/5860732078,16606,Train,05:23,KPY,KYJ,MTWTFSS
node/5860732078,16629,Train,20:42,KPY,KYJ,MTWTFSS
node/5860732078,16650,Train,08:00,KPY,KYJ,MTWTFSS
node/5860732078,56365,Train,11:13,OCR,KPY,MTWTFSS
node/5860732078,56393,Train,19:32,OCR,KPY,MTWTFSS
node/5860732078,66304,Train,16:10,OCR,KPY,MTWTFSS
node/5860732078,66309,Train,22:19,OCR,KPY,MTWTFSS
node/5860732078,66311,Train,18:34,OCR,KPY,MTWTFSS
node/5860732078,56366,Train,19:51,KPY,OCR,MTWTFSS
node/5860732078,56394,Train,09:50,KPY,OCR,MTWTFSS
node/5860732078,66303,Train,08:39,KPY,OCR,MTWTFSS
node/5860732078,66310,Train,21:46,KPY,OCR,MTWTFSS
node/5860732078,66312,Train,04:21,KPY,OCR,MTWTFSS
node/5860732082,12075,Train,19:20,KYJ,QLN,MTWTFSS
node/5860732082,12081,Train,11:39,KYJ,QLN,MT-TFS-
node/5860732082,12201,Train,19:48,KYJ,QLN,M---F--
node/5860732082,12511,Train,12:56,KYJ,QLN,---TF-S
node/5860732082,12623,Train,08:58,KYJ,QLN,MTWTFSS
node/5860732082,12626,Train,19:26,KYJ,QLN,MTWTFSS
node/5860732082,12695,Train,05:07,KYJ,QLN,MTWTFSS
node/5860732082,16335,Train,04:41,KYJ,QLN,----F--
node/5860732082,16348,Train,01:35,KYJ,QLN,MTWTFSS
node/5860732082,20924,Train,21:01,KYJ,QLN,M------
node/5860732082,22113,Train,19:48,KYJ,QLN,-T---S-
node/5860732082,22634,Train,21:01,KYJ,QLN,----F--
node/5860732082,12076,Train,07:22,QLN,KYJ,MTWTFSS
node/5860732082,12082,Train,16:16,QLN,KYJ,M-WTF-S
node/5860732082,12202,Train,09:16,QLN,KYJ,---T--S
node/5860732082,12512,Train,08:11,QLN,KYJ,-TW---S
node/5860732082,12624,Train,16:31,QLN,KYJ,MTWTFSS
node/5860732082,12625,Train,13:45,QLN,KYJ,MTWTFSS
node/5860732082,12696,Train,18:48,QLN,KYJ,MTWTFSS
node/5860732082,16336,Train,17:38,QLN,KYJ,-T-----
node/5860732082,20923,Train,09:29,QLN,KYJ,---T---
node/5860732082,22114,Train,02:24,QLN,KYJ,M--T---
node/5860732082,22633,Train,16:03,QLN,KYJ,--W----
node/5860732082,16301,Train,19:35,KYJ,KPY,MTWTFSS
node/5860732082,16303,Train,07:30,KYJ,KPY,MTWTFSS
node/5860732082,16330,Train,16:53,KYJ,KPY,--W----
